#Header Text... Initialized:  7/1/2013	21:23:56
7/1/2013	23:57:00	0.00
7/1/2013	23:58:00	0.00
7/1/2013	23:59:00	0.00
7/2/2013	0:00:00	0.00
7/2/2013	0:01:00	0.00
7/2/2013	0:02:00	0.00
7/2/2013	0:03:00	0.00
7/2/2013	0:04:00	0.00
7/2/2013	0:05:00	0.00
7/2/2013	0:06:00	0.00
7/2/2013	0:07:00	0.00
7/2/2013	0:08:00	0.00
7/2/2013	0:09:00	0.00
7/2/2013	0:10:00	0.00
7/2/2013	0:11:00	0.00
7/2/2013	0:12:00	0.00
7/2/2013	0:13:00	0.00
7/2/2013	0:14:00	0.00
7/2/2013	0:15:00	0.00
7/2/2013	0:16:00	0.00
7/2/2013	0:17:00	0.00
7/2/2013	0:18:00	0.00
7/2/2013	0:19:00	0.00
7/2/2013	0:20:00	0.00
7/2/2013	0:21:00	0.00
7/2/2013	0:22:00	0.00
7/2/2013	0:23:00	0.00
7/2/2013	0:24:00	0.00
7/2/2013	0:25:00	0.00
7/2/2013	0:26:00	0.00
7/2/2013	0:27:00	0.00
7/2/2013	0:28:00	0.00
7/2/2013	0:29:00	0.00
7/2/2013	0:30:00	0.00
7/2/2013	0:31:00	0.00
7/2/2013	0:32:00	0.00
7/2/2013	0:33:00	0.00
7/2/2013	0:34:00	0.00
7/2/2013	0:35:00	0.00
7/2/2013	0:36:00	0.00
7/2/2013	0:37:00	0.00
7/2/2013	0:38:00	0.00
7/2/2013	0:39:00	0.00
7/2/2013	0:40:00	0.00
7/2/2013	0:41:00	0.00
7/2/2013	0:42:00	0.00
7/2/2013	0:43:00	0.00
7/2/2013	0:44:00	0.00
7/2/2013	0:45:00	0.00
7/2/2013	0:46:00	0.00
7/2/2013	0:47:00	0.00
7/2/2013	0:48:00	0.00
7/2/2013	0:49:00	0.00
7/2/2013	0:50:00	0.00
7/2/2013	0:51:00	0.00
7/2/2013	0:52:00	0.00
7/2/2013	0:53:00	0.00
7/2/2013	0:54:00	0.00
7/2/2013	0:55:00	0.00
7/2/2013	0:56:00	0.00
7/2/2013	0:57:00	0.00
7/2/2013	0:58:00	0.00
7/2/2013	0:59:00	0.00
7/2/2013	1:00:00	0.00
7/2/2013	1:01:00	0.00
7/2/2013	1:02:00	0.00
7/2/2013	1:03:00	0.00
7/2/2013	1:04:00	0.00
7/2/2013	1:05:00	0.00
7/2/2013	1:06:00	0.00
7/2/2013	1:07:00	0.00
7/2/2013	1:08:00	0.00
7/2/2013	1:09:00	0.00
7/2/2013	1:10:00	0.00
7/2/2013	1:11:00	0.00
7/2/2013	1:12:00	0.00
7/2/2013	1:13:00	0.00
7/2/2013	1:14:00	0.00
7/2/2013	1:15:00	0.00
7/2/2013	1:16:00	0.00
7/2/2013	1:17:00	0.00
7/2/2013	1:18:00	0.00
7/2/2013	1:19:00	0.00
7/2/2013	1:20:00	0.00
7/2/2013	1:21:00	0.00
7/2/2013	1:22:00	0.00
7/2/2013	1:23:00	0.00
7/2/2013	1:24:00	0.00
7/2/2013	1:25:00	0.00
7/2/2013	1:26:00	0.00
7/2/2013	1:27:00	0.00
7/2/2013	1:28:00	0.00
7/2/2013	1:29:00	0.00
7/2/2013	1:30:00	0.00
7/2/2013	1:31:00	0.00
7/2/2013	1:32:00	0.00
7/2/2013	1:33:00	0.00
7/2/2013	1:34:00	0.00
7/2/2013	1:35:00	0.00
7/2/2013	1:36:00	0.00
7/2/2013	1:37:00	0.00
7/2/2013	1:38:00	0.00
7/2/2013	1:39:00	0.00
7/2/2013	1:40:00	0.00
7/2/2013	1:41:00	0.00
7/2/2013	1:42:00	0.00
7/2/2013	1:43:00	0.00
7/2/2013	1:44:00	0.00
7/2/2013	1:45:00	0.00
7/2/2013	1:46:00	0.00
7/2/2013	1:47:00	0.00
7/2/2013	1:48:00	0.00
7/2/2013	1:49:00	0.00
7/2/2013	1:50:00	0.00
7/2/2013	1:51:00	0.00
7/2/2013	1:52:00	0.00
7/2/2013	1:53:00	0.00
7/2/2013	1:54:00	0.00
7/2/2013	1:55:00	0.00
7/2/2013	1:56:00	0.00
7/2/2013	1:57:00	0.00
7/2/2013	1:58:00	0.00
7/2/2013	1:59:00	0.00
7/2/2013	2:00:00	0.00
7/2/2013	2:01:00	0.00
7/2/2013	2:02:00	0.00
7/2/2013	2:03:00	0.00
7/2/2013	2:04:00	0.00
7/2/2013	2:05:00	0.00
7/2/2013	2:06:00	0.00
7/2/2013	2:07:00	0.00
7/2/2013	2:08:00	0.00
7/2/2013	2:09:00	0.00
7/2/2013	2:10:00	0.00
7/2/2013	2:11:00	0.00
7/2/2013	2:12:00	0.00
7/2/2013	2:13:00	0.00
7/2/2013	2:14:00	0.00
7/2/2013	2:15:00	0.00
7/2/2013	2:16:00	0.00
7/2/2013	2:17:00	0.00
7/2/2013	2:18:00	0.00
7/2/2013	2:19:00	0.00
7/2/2013	2:20:00	0.00
7/2/2013	2:21:00	0.00
7/2/2013	2:22:00	0.00
7/2/2013	2:23:00	0.00
7/2/2013	2:24:00	0.00
7/2/2013	2:25:00	0.00
7/2/2013	2:26:00	0.00
7/2/2013	2:27:00	0.00
7/2/2013	2:28:00	0.00
7/2/2013	2:29:00	0.00
7/2/2013	2:30:00	0.00
7/2/2013	2:31:00	0.00
7/2/2013	2:32:00	0.00
7/2/2013	2:33:00	0.00
7/2/2013	2:34:00	0.00
7/2/2013	2:35:00	0.00
7/2/2013	2:36:00	0.00
7/2/2013	2:37:00	0.00
7/2/2013	2:38:00	0.00
7/2/2013	2:39:00	0.00
7/2/2013	2:40:00	0.00
7/2/2013	2:41:00	0.00
7/2/2013	2:42:00	0.00
7/2/2013	2:43:00	0.00
7/2/2013	2:44:00	0.00
7/2/2013	2:45:00	0.00
7/2/2013	2:46:00	0.00
7/2/2013	2:47:00	0.00
7/2/2013	2:48:00	0.00
7/2/2013	2:49:00	0.00
7/2/2013	2:50:00	0.00
7/2/2013	2:51:00	0.00
7/2/2013	2:52:00	0.00
7/2/2013	2:53:00	0.00
7/2/2013	2:54:00	0.00
7/2/2013	2:55:00	0.00
7/2/2013	2:56:00	0.00
7/2/2013	2:57:00	0.00
7/2/2013	2:58:00	0.00
7/2/2013	2:59:00	0.00
7/2/2013	3:00:00	0.00
7/2/2013	3:01:00	0.00
7/2/2013	3:02:00	0.00
7/2/2013	3:03:00	0.00
7/2/2013	3:04:00	0.00
7/2/2013	3:05:00	0.00
7/2/2013	3:06:00	0.00
7/2/2013	3:07:00	0.00
7/2/2013	3:08:00	0.00
7/2/2013	3:09:00	0.00
7/2/2013	3:10:00	0.00
7/2/2013	3:11:00	0.00
7/2/2013	3:12:00	0.00
7/2/2013	3:13:00	0.00
7/2/2013	3:14:00	0.00
7/2/2013	3:15:00	0.00
7/2/2013	3:16:00	0.00
7/2/2013	3:17:00	0.00
7/2/2013	3:18:00	0.00
7/2/2013	3:19:00	0.00
7/2/2013	3:20:00	0.00
7/2/2013	3:21:00	0.00
7/2/2013	3:22:00	0.00
7/2/2013	3:23:00	0.00
7/2/2013	3:24:00	0.00
7/2/2013	3:25:00	0.00
7/2/2013	3:26:00	0.00
7/2/2013	3:27:00	0.00
7/2/2013	3:28:00	0.00
7/2/2013	3:29:00	0.00
7/2/2013	3:30:00	0.00
7/2/2013	3:31:00	0.00
7/2/2013	3:32:00	0.00
7/2/2013	3:33:00	0.00
7/2/2013	3:34:00	0.00
7/2/2013	3:35:00	0.00
7/2/2013	3:36:00	0.00
7/2/2013	3:37:00	0.00
7/2/2013	3:38:00	0.00
7/2/2013	3:39:00	0.00
7/2/2013	3:40:00	0.00
7/2/2013	3:41:00	0.00
7/2/2013	3:42:00	0.00
7/2/2013	3:43:00	0.00
7/2/2013	3:44:00	0.00
7/2/2013	3:45:00	0.00
7/2/2013	3:46:00	0.00
7/2/2013	3:47:00	0.00
7/2/2013	3:48:00	0.00
7/2/2013	3:49:00	0.00
7/2/2013	3:50:00	0.00
7/2/2013	3:51:00	0.00
7/2/2013	3:52:00	0.00
7/2/2013	3:53:00	0.00
7/2/2013	3:54:00	0.00
7/2/2013	3:55:00	0.00
7/2/2013	3:56:00	0.00
7/2/2013	3:57:00	0.00
7/2/2013	3:58:00	0.00
7/2/2013	3:59:00	0.00
7/2/2013	4:00:00	0.00
7/2/2013	4:01:00	0.00
7/2/2013	4:02:00	0.00
7/2/2013	4:03:00	0.00
7/2/2013	4:04:00	0.00
7/2/2013	4:05:00	0.00
7/2/2013	4:06:00	0.00
7/2/2013	4:07:00	0.00
7/2/2013	4:08:00	0.00
7/2/2013	4:09:00	0.00
7/2/2013	4:10:00	0.00
7/2/2013	4:11:00	0.00
7/2/2013	4:12:00	0.00
7/2/2013	4:13:00	0.00
7/2/2013	4:14:00	0.00
7/2/2013	4:15:00	0.00
7/2/2013	4:16:00	0.00
7/2/2013	4:17:00	0.00
7/2/2013	4:18:00	0.00
7/2/2013	4:19:00	0.00
7/2/2013	4:20:00	0.00
7/2/2013	4:21:00	0.00
7/2/2013	4:22:00	0.00
7/2/2013	4:23:00	0.00
7/2/2013	4:24:00	0.00
7/2/2013	4:25:00	0.00
7/2/2013	4:26:00	0.00
7/2/2013	4:27:00	0.00
7/2/2013	4:28:00	0.00
7/2/2013	4:29:00	0.00
7/2/2013	4:30:00	0.00
7/2/2013	4:31:00	0.00
7/2/2013	4:32:00	0.00
7/2/2013	4:33:00	0.00
7/2/2013	4:34:00	0.00
7/2/2013	4:35:00	0.00
7/2/2013	4:36:00	0.00
7/2/2013	4:37:00	0.00
7/2/2013	4:38:00	0.00
7/2/2013	4:39:00	0.00
7/2/2013	4:40:00	0.00
7/2/2013	4:41:00	0.00
7/2/2013	4:42:00	0.00
7/2/2013	4:43:00	0.00
7/2/2013	4:44:00	0.00
7/2/2013	4:45:00	0.00
7/2/2013	4:46:00	0.00
7/2/2013	4:47:00	0.00
7/2/2013	4:48:00	0.00
7/2/2013	4:49:00	0.00
7/2/2013	4:50:00	0.00
7/2/2013	4:51:00	0.00
7/2/2013	4:52:00	0.00
7/2/2013	4:53:00	0.00
7/2/2013	4:54:00	0.00
7/2/2013	4:55:00	0.00
7/2/2013	4:56:00	0.00
7/2/2013	4:57:00	0.00
7/2/2013	4:58:00	0.00
7/2/2013	4:59:00	0.00
7/2/2013	5:00:00	0.00
7/2/2013	5:01:00	0.00
7/2/2013	5:02:00	0.00
7/2/2013	5:03:00	0.00
7/2/2013	5:04:00	0.00
7/2/2013	5:05:00	0.00
7/2/2013	5:06:00	0.00
7/2/2013	5:07:00	0.00
7/2/2013	5:08:00	0.00
7/2/2013	5:09:00	0.00
7/2/2013	5:10:00	0.00
7/2/2013	5:11:00	0.00
7/2/2013	5:12:00	0.00
7/2/2013	5:13:00	0.00
7/2/2013	5:14:00	0.00
7/2/2013	5:15:00	0.00
7/2/2013	5:16:00	0.00
7/2/2013	5:17:00	0.00
7/2/2013	5:18:00	0.00
7/2/2013	5:19:00	0.00
7/2/2013	5:20:00	0.00
7/2/2013	5:21:00	0.00
7/2/2013	5:22:00	0.00
7/2/2013	5:23:00	0.00
7/2/2013	5:24:00	0.00
7/2/2013	5:25:00	0.00
7/2/2013	5:26:00	0.00
7/2/2013	5:27:00	0.00
7/2/2013	5:28:00	0.00
7/2/2013	5:29:00	0.00
7/2/2013	5:30:00	0.00
7/2/2013	5:31:00	0.00
7/2/2013	5:32:00	0.00
7/2/2013	5:33:00	0.00
7/2/2013	5:34:00	0.00
7/2/2013	5:35:00	0.00
7/2/2013	5:36:00	0.00
7/2/2013	5:37:00	0.00
7/2/2013	5:38:00	2.31
7/2/2013	5:39:00	2.31
7/2/2013	5:40:00	2.31
7/2/2013	5:41:00	4.63
7/2/2013	5:42:00	4.63
7/2/2013	5:43:00	6.94
7/2/2013	5:44:00	6.94
7/2/2013	5:45:00	6.94
7/2/2013	5:46:00	9.26
7/2/2013	5:47:00	9.26
7/2/2013	5:48:00	9.26
7/2/2013	5:49:00	11.57
7/2/2013	5:50:00	11.57
7/2/2013	5:51:00	13.88
7/2/2013	5:52:00	13.88
7/2/2013	5:53:00	13.88
7/2/2013	5:54:00	16.20
7/2/2013	5:55:00	16.20
7/2/2013	5:56:00	18.51
7/2/2013	5:57:00	18.51
7/2/2013	5:58:00	20.83
7/2/2013	5:59:00	20.83
7/2/2013	6:00:00	23.14
7/2/2013	6:01:00	23.14
7/2/2013	6:02:00	25.45
7/2/2013	6:03:00	25.45
7/2/2013	6:04:00	25.45
7/2/2013	6:05:00	27.77
7/2/2013	6:06:00	27.77
7/2/2013	6:07:00	30.08
7/2/2013	6:08:00	30.08
7/2/2013	6:09:00	30.08
7/2/2013	6:10:00	32.40
7/2/2013	6:11:00	32.40
7/2/2013	6:12:00	32.40
7/2/2013	6:13:00	34.71
7/2/2013	6:14:00	34.71
7/2/2013	6:15:00	37.02
7/2/2013	6:16:00	37.02
7/2/2013	6:17:00	37.02
7/2/2013	6:18:00	39.34
7/2/2013	6:19:00	39.34
7/2/2013	6:20:00	39.34
7/2/2013	6:21:00	41.65
7/2/2013	6:22:00	41.65
7/2/2013	6:23:00	41.65
7/2/2013	6:24:00	41.65
7/2/2013	6:25:00	43.97
7/2/2013	6:26:00	43.97
7/2/2013	6:27:00	46.28
7/2/2013	6:28:00	46.28
7/2/2013	6:29:00	46.28
7/2/2013	6:30:00	46.28
7/2/2013	6:31:00	46.28
7/2/2013	6:32:00	48.59
7/2/2013	6:33:00	48.59
7/2/2013	6:34:00	48.59
7/2/2013	6:35:00	50.91
7/2/2013	6:36:00	50.91
7/2/2013	6:37:00	50.91
7/2/2013	6:38:00	53.22
7/2/2013	6:39:00	53.22
7/2/2013	6:40:00	53.22
7/2/2013	6:41:00	53.22
7/2/2013	6:42:00	53.22
7/2/2013	6:43:00	55.54
7/2/2013	6:44:00	55.54
7/2/2013	6:45:00	55.54
7/2/2013	6:46:00	55.54
7/2/2013	6:47:00	55.54
7/2/2013	6:48:00	57.85
7/2/2013	6:49:00	57.85
7/2/2013	6:50:00	57.85
7/2/2013	6:51:00	57.85
7/2/2013	6:52:00	60.16
7/2/2013	6:53:00	60.16
7/2/2013	6:54:00	60.16
7/2/2013	6:55:00	60.16
7/2/2013	6:56:00	60.16
7/2/2013	6:57:00	60.16
7/2/2013	6:58:00	62.48
7/2/2013	6:59:00	62.48
7/2/2013	7:00:00	62.48
7/2/2013	7:01:00	62.48
7/2/2013	7:02:00	64.79
7/2/2013	7:03:00	64.79
7/2/2013	7:04:00	64.79
7/2/2013	7:05:00	71.73
7/2/2013	7:06:00	78.68
7/2/2013	7:07:00	71.73
7/2/2013	7:08:00	67.11
7/2/2013	7:09:00	67.11
7/2/2013	7:10:00	67.11
7/2/2013	7:11:00	67.11
7/2/2013	7:12:00	69.42
7/2/2013	7:13:00	69.42
7/2/2013	7:14:00	69.42
7/2/2013	7:15:00	69.42
7/2/2013	7:16:00	69.42
7/2/2013	7:17:00	69.42
7/2/2013	7:18:00	71.73
7/2/2013	7:19:00	74.05
7/2/2013	7:20:00	74.05
7/2/2013	7:21:00	71.73
7/2/2013	7:22:00	71.73
7/2/2013	7:23:00	71.73
7/2/2013	7:24:00	74.05
7/2/2013	7:25:00	74.05
7/2/2013	7:26:00	74.05
7/2/2013	7:27:00	74.05
7/2/2013	7:28:00	74.05
7/2/2013	7:29:00	76.36
7/2/2013	7:30:00	101.82
7/2/2013	7:31:00	120.33
7/2/2013	7:32:00	101.82
7/2/2013	7:33:00	90.25
7/2/2013	7:34:00	80.99
7/2/2013	7:35:00	76.36
7/2/2013	7:36:00	76.36
7/2/2013	7:37:00	78.68
7/2/2013	7:38:00	78.68
7/2/2013	7:39:00	78.68
7/2/2013	7:40:00	78.68
7/2/2013	7:41:00	78.68
7/2/2013	7:42:00	78.68
7/2/2013	7:43:00	80.99
7/2/2013	7:44:00	80.99
7/2/2013	7:45:00	80.99
7/2/2013	7:46:00	80.99
7/2/2013	7:47:00	80.99
7/2/2013	7:48:00	83.31
7/2/2013	7:49:00	83.31
7/2/2013	7:50:00	83.31
7/2/2013	7:51:00	83.31
7/2/2013	7:52:00	83.31
7/2/2013	7:53:00	83.31
7/2/2013	7:54:00	83.31
7/2/2013	7:55:00	85.62
7/2/2013	7:56:00	85.62
7/2/2013	7:57:00	85.62
7/2/2013	7:58:00	85.62
7/2/2013	7:59:00	85.62
7/2/2013	8:00:00	85.62
7/2/2013	8:01:00	87.93
7/2/2013	8:02:00	87.93
7/2/2013	8:03:00	87.93
7/2/2013	8:04:00	87.93
7/2/2013	8:05:00	87.93
7/2/2013	8:06:00	90.25
7/2/2013	8:07:00	90.25
7/2/2013	8:08:00	90.25
7/2/2013	8:09:00	90.25
7/2/2013	8:10:00	90.25
7/2/2013	8:11:00	90.25
7/2/2013	8:12:00	92.56
7/2/2013	8:13:00	92.56
7/2/2013	8:14:00	92.56
7/2/2013	8:15:00	92.56
7/2/2013	8:16:00	92.56
7/2/2013	8:17:00	94.88
7/2/2013	8:18:00	94.88
7/2/2013	8:19:00	94.88
7/2/2013	8:20:00	94.88
7/2/2013	8:21:00	94.88
7/2/2013	8:22:00	94.88
7/2/2013	8:23:00	94.88
7/2/2013	8:24:00	94.88
7/2/2013	8:25:00	94.88
7/2/2013	8:26:00	97.19
7/2/2013	8:27:00	97.19
7/2/2013	8:28:00	97.19
7/2/2013	8:29:00	97.19
7/2/2013	8:30:00	97.19
7/2/2013	8:31:00	97.19
7/2/2013	8:32:00	97.19
7/2/2013	8:33:00	99.50
7/2/2013	8:34:00	99.50
7/2/2013	8:35:00	99.50
7/2/2013	8:36:00	99.50
7/2/2013	8:37:00	99.50
7/2/2013	8:38:00	101.82
7/2/2013	8:39:00	101.82
7/2/2013	8:40:00	101.82
7/2/2013	8:41:00	104.13
7/2/2013	8:42:00	101.82
7/2/2013	8:43:00	104.13
7/2/2013	8:44:00	104.13
7/2/2013	8:45:00	104.13
7/2/2013	8:46:00	104.13
7/2/2013	8:47:00	101.82
7/2/2013	8:48:00	104.13
7/2/2013	8:49:00	104.13
7/2/2013	8:50:00	104.13
7/2/2013	8:51:00	104.13
7/2/2013	8:52:00	104.13
7/2/2013	8:53:00	104.13
7/2/2013	8:54:00	104.13
7/2/2013	8:55:00	104.13
7/2/2013	8:56:00	104.13
7/2/2013	8:57:00	104.13
7/2/2013	8:58:00	106.45
7/2/2013	8:59:00	106.45
7/2/2013	9:00:00	106.45
7/2/2013	9:01:00	106.45
7/2/2013	9:02:00	108.76
7/2/2013	9:03:00	108.76
7/2/2013	9:04:00	108.76
7/2/2013	9:05:00	111.07
7/2/2013	9:06:00	111.07
7/2/2013	9:07:00	111.07
7/2/2013	9:08:00	113.39
7/2/2013	9:09:00	113.39
7/2/2013	9:10:00	113.39
7/2/2013	9:11:00	115.70
7/2/2013	9:12:00	118.02
7/2/2013	9:13:00	118.02
7/2/2013	9:14:00	118.02
7/2/2013	9:15:00	120.33
7/2/2013	9:16:00	120.33
7/2/2013	9:17:00	122.64
7/2/2013	9:18:00	122.64
7/2/2013	9:19:00	441.98
7/2/2013	9:20:00	962.64
7/2/2013	9:21:00	1170.90
7/2/2013	9:22:00	1177.84
7/2/2013	9:23:00	1182.47
7/2/2013	9:24:00	1177.84
7/2/2013	9:25:00	1177.84
7/2/2013	9:26:00	1182.47
7/2/2013	9:27:00	1191.73
7/2/2013	9:28:00	1200.98
7/2/2013	9:29:00	1203.30
7/2/2013	9:30:00	1207.92
7/2/2013	9:31:00	1219.49
7/2/2013	9:32:00	1224.12
7/2/2013	9:33:00	1228.75
7/2/2013	9:34:00	1235.69
7/2/2013	9:35:00	1242.64
7/2/2013	9:36:00	1251.89
7/2/2013	9:37:00	1258.83
7/2/2013	9:38:00	1261.15
7/2/2013	9:39:00	1272.72
7/2/2013	9:40:00	1275.03
7/2/2013	9:41:00	1279.66
7/2/2013	9:42:00	1284.29
7/2/2013	9:43:00	1288.92
7/2/2013	9:44:00	1293.54
7/2/2013	9:45:00	1293.54
7/2/2013	9:46:00	1307.43
7/2/2013	9:47:00	1309.74
7/2/2013	9:48:00	1319.00
7/2/2013	9:49:00	1323.63
7/2/2013	9:50:00	1325.94
7/2/2013	9:51:00	1328.25
7/2/2013	9:52:00	1342.14
7/2/2013	9:53:00	1346.77
7/2/2013	9:54:00	1346.77
7/2/2013	9:55:00	1353.71
7/2/2013	9:56:00	1358.34
7/2/2013	9:57:00	1360.65
7/2/2013	9:58:00	1365.28
7/2/2013	9:59:00	1369.91
7/2/2013	10:00:00	1381.48
7/2/2013	10:01:00	1386.11
7/2/2013	10:02:00	1388.42
7/2/2013	10:03:00	1395.36
7/2/2013	10:04:00	1399.99
7/2/2013	10:05:00	1402.30
7/2/2013	10:06:00	1386.11
7/2/2013	10:07:00	1409.25
7/2/2013	10:08:00	1423.13
7/2/2013	10:09:00	1423.13
7/2/2013	10:10:00	1427.76
7/2/2013	10:11:00	1437.01
7/2/2013	10:12:00	1437.01
7/2/2013	10:13:00	1443.96
7/2/2013	10:14:00	1448.58
7/2/2013	10:15:00	1457.84
7/2/2013	10:16:00	1462.47
7/2/2013	10:17:00	1462.47
7/2/2013	10:18:00	1460.15
7/2/2013	10:19:00	1469.41
7/2/2013	10:20:00	1480.98
7/2/2013	10:21:00	1487.92
7/2/2013	10:22:00	1492.55
7/2/2013	10:23:00	1499.49
7/2/2013	10:24:00	1497.18
7/2/2013	10:25:00	1508.75
7/2/2013	10:26:00	1508.75
7/2/2013	10:27:00	1499.49
7/2/2013	10:28:00	1518.01
7/2/2013	10:29:00	1522.63
7/2/2013	10:30:00	1520.32
7/2/2013	10:31:00	1529.58
7/2/2013	10:32:00	1471.72
7/2/2013	10:33:00	1543.46
7/2/2013	10:34:00	1538.83
7/2/2013	10:35:00	1548.09
7/2/2013	10:36:00	1550.40
7/2/2013	10:37:00	1550.40
7/2/2013	10:38:00	1557.34
7/2/2013	10:39:00	1561.97
7/2/2013	10:40:00	1564.29
7/2/2013	10:41:00	1568.91
7/2/2013	10:42:00	1561.97
7/2/2013	10:43:00	1580.48
7/2/2013	10:44:00	1580.48
7/2/2013	10:45:00	1585.11
7/2/2013	10:46:00	1589.74
7/2/2013	10:47:00	1601.31
7/2/2013	10:48:00	1594.37
7/2/2013	10:49:00	1603.62
7/2/2013	10:50:00	1603.62
7/2/2013	10:51:00	1605.94
7/2/2013	10:52:00	1610.57
7/2/2013	10:53:00	1608.25
7/2/2013	10:54:00	1615.19
7/2/2013	10:55:00	1626.76
7/2/2013	10:56:00	1626.76
7/2/2013	10:57:00	1612.88
